3/19/2018,Telefon,https://www.aa.com.tr/tr/dunya/cumhurbaskani-erdogandan-putine-tebrik-telefonu/1093462,Russia
3/22/2018,Telefon, https://www.aa.com.tr/tr/gunun-basliklari/cumhurbaskani-erdogan-abd-baskani-trump-ile-telefonda-gorustu/1096490,US
3/27/2018,Telefon,https://www.aa.com.tr/tr/gunun-basliklari/cumhurbaskani-erdogan-ile-putin-telefonda-gorustu/1100950,Russia
3/30/2018,Telefon,https://www.aa.com.tr/tr/gunun-basliklari/cumhurbaskani-erdogan-abd-baskani-trump-ile-gorustu/1104213,US
4/3/2018,Birebir,https://www.aa.com.tr/tr/gunun-basliklari/erdogan-ile-putin-bas-basa-gorustu/1107290,Russia
4/4/2018,Birebir,https://www.aa.com.tr/tr/gunun-basliklari/turkiye-rusya-iran-uclu-zirvesi-yapildi/1107975,Russia
4/9/2018,Telefon,https://www.aa.com.tr/tr/gunun-basliklari/erdogan-ile-putin-dogu-gutayi-gorustu/1112761,Russia
4/12/2018,Telefon,https://www.aa.com.tr/tr/gunun-basliklari/erdogan-ile-putin-suriyeyi-gorustu/1116237,Russia
4/12/2018,Telefon,https://www.aa.com.tr/tr/politika/cumhurbaskani-erdogan-ile-abd-baskani-trump-suriyeyi-gorustu/1115459,US
4/14/2018,Telefon,https://www.aa.com.tr/tr/gunun-basliklari/cumhurbaskani-erdogan-putin-ile-telefonda-gorustu/1118705,Russia
5/10/2018,Telefon,https://www.aa.com.tr/tr/gunun-basliklari/cumhurbaskani-erdogan-ile-putin-telefonda-iran-ve-suriyeyi-gorustu/1141708,Russia
5/16/2018,Telefon,https://www.aa.com.tr/tr/turkiye/cumhurbaskani-erdogandan-kudus-icin-telefon-diplomasisi/1147839,Russia
5/29/2018,Telefon,https://www.aa.com.tr/tr/gunun-basliklari/erdogan-putin-ile-telefonda-gorustu/1159489,Russia
6/25/2018,Telefon,https://www.aa.com.tr/tr/gunun-basliklari/putinden-cumhurbaskani-erdogana-tebrik-telefonu/1186659,Russia
6/26/2018,Telefon,https://www.aa.com.tr/tr/gunun-basliklari/trumptan-erdogana-secim-tebrigi/1187968,US
7/11/2018,Birebir,https://www.aa.com.tr/tr/dunya/erdogan-ve-trumptan-samimi-poz/1201313,US
7/14/2018,Telefon,https://www.aa.com.tr/tr/gunun-basliklari/erdogan-ile-putin-telefonda-gorustu/1204150,Russia
7/16/2018,Telefon,https://www.aa.com.tr/tr/gunun-basliklari/erdogan-ile-trump-suriyeyi-gorustu/1205670,US
7/26/2018,Birebir,https://www.aa.com.tr/tr/dunya/cumhurbaskani-erdogan-rusya-ile-aramizdaki-dayanisma-birilerini-kiskandiriyor/1214895,Russia
